Autostrada, Station ,Zählstellenname,Zählstellen-nummer,Abschnitt (von - bis),Richtung,Fahrzeugklasse,DTVMS Mo-So Kfz/24h,DTVMS Mo-Fr Kfz/24h,DTVMS Mo Kfz/24h,DTVDD Di-So Kfz/24h,DTVFR Fr Kfz/24h,DTVSA Kfz/24h,DTVSF Sonn- und Feiertage Kfz/24h,Datengüte,
S16, 61.6 ,Bings,25,Bludenz Montafon - Bings,ASt Zams,"Kfz > 3,5t hzG",677,899,905,939,790,331,131,Messung,
S16, 61.6 ,Bings,25,Bludenz Montafon - Bings,ASt Zams,"Kfz <= 3,5t hzG",-1,-1,-1,-1,-1,-1,-1,Ausfall,
S16, 61.6 ,Bings,25,gesamt,gesamt,Kfz,-1,-1,-1,-1,-1,-1,-1,Ausfall,
S16, 61.6 ,Bings,25,gesamt,gesamt,"Kfz > 3,5t hzG","1,393","1,828","1,917","1,908","1,566",737,306,Messung,
S16, 61.6 ,Bings,25,gesamt,gesamt,"Kfz <= 3,5t hzG",-1,-1,-1,-1,-1,-1,-1,Ausfall,
S31, 37.2 ,Eisenstadt,92,Eisenstadt Süd - Eisenstadt Mitte,Staatsgrenze Rattersdorf,Kfz,"8,497","9,930","10,112","9,993","9,657","6,956","4,509",Messung,
S31, 37.2 ,Eisenstadt,92,Eisenstadt Süd - Eisenstadt Mitte,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",317,437,505,455,352,75,55,Messung,
S31, 37.2 ,Eisenstadt,92,Eisenstadt Süd - Eisenstadt Mitte,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","8,180","9,493","9,607","9,538","9,305","6,881","4,454",Messung,
S31, 37.2 ,Eisenstadt,92,Eisenstadt Mitte - Eisenstadt Süd,ASt Eisenstadt Ost,Kfz,"8,548","9,908","9,797","9,852","10,123","7,148","4,722","12,9% Tage geschätzt",
S31, 37.2 ,Eisenstadt,92,Eisenstadt Mitte - Eisenstadt Süd,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",273,376,438,392,300,74,46,Messung,
S31, 37.2 ,Eisenstadt,92,Eisenstadt Mitte - Eisenstadt Süd,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","8,275","9,532","9,359","9,460","9,823","7,074","4,676","12,9% Tage geschätzt",
S31, 37.2 ,Eisenstadt,92,gesamt,gesamt,Kfz,"17,045","19,838","19,909","19,845","19,780","14,104","9,231","12,9% Tage geschätzt",
S31, 37.2 ,Eisenstadt,92,gesamt,gesamt,"Kfz > 3,5t hzG",590,813,943,847,652,149,101,Messung,
S31, 37.2 ,Eisenstadt,92,gesamt,gesamt,"Kfz <= 3,5t hzG","16,455","19,025","18,966","18,998","19,128","13,955","9,130","12,9% Tage geschätzt",
S31, 44.0 ,Wulkaprodersdorf,532,Wulkaprodersdorf - Kn. Mattersburg,Staatsgrenze Rattersdorf,Kfz,"12,295","14,166","13,798","14,080","14,613","10,160","7,168",Messung,
S31, 44.0 ,Wulkaprodersdorf,532,Wulkaprodersdorf - Kn. Mattersburg,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",581,803,823,828,725,170,77,Messung,
S31, 44.0 ,Wulkaprodersdorf,532,Wulkaprodersdorf - Kn. Mattersburg,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","11,714","13,363","12,975","13,252","13,888","9,990","7,091",Messung,
S31, 44.0 ,Wulkaprodersdorf,532,Kn. Mattersburg - Wulkaprodersdorf,ASt Eisenstadt Ost,Kfz,"13,031","14,672","15,473","14,764","13,953","10,621","8,891","9,7% Tage geschätzt",
S31, 44.0 ,Wulkaprodersdorf,532,Kn. Mattersburg - Wulkaprodersdorf,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",599,828,"1,015",864,621,152,95,Messung,
S31, 44.0 ,Wulkaprodersdorf,532,Kn. Mattersburg - Wulkaprodersdorf,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","12,432","13,844","14,458","13,900","13,332","10,469","8,796","9,7% Tage geschätzt",
S31, 44.0 ,Wulkaprodersdorf,532,gesamt,gesamt,Kfz,"25,326","28,838","29,271","28,844","28,566","20,781","16,059","9,7% Tage geschätzt",
S31, 44.0 ,Wulkaprodersdorf,532,gesamt,gesamt,"Kfz > 3,5t hzG","1,180","1,631","1,838","1,692","1,346",322,172,Messung,
S31, 44.0 ,Wulkaprodersdorf,532,gesamt,gesamt,"Kfz <= 3,5t hzG","24,146","27,207","27,433","27,152","27,220","20,459","15,887","9,7% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,Kn. Mattersburg - Forchtenstein,Staatsgrenze Rattersdorf,Kfz,"7,119","8,426","8,107","8,354","8,806","5,442","3,660","51,6% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,Kn. Mattersburg - Forchtenstein,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",456,643,640,671,569,113,32,Messung,
S31, 50.8 ,Mattersburg,3094,Kn. Mattersburg - Forchtenstein,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","6,663","7,783","7,467","7,683","8,237","5,329","3,628","51,6% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,Forchtenstein - Kn. Mattersburg,ASt Eisenstadt Ost,Kfz,"7,289","8,315","9,080","8,451","7,503","5,291","5,031","51,6% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,Forchtenstein - Kn. Mattersburg,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",475,669,865,700,471,89,51,Messung,
S31, 50.8 ,Mattersburg,3094,Forchtenstein - Kn. Mattersburg,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","6,814","7,646","8,215","7,751","7,032","5,202","4,980","51,6% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,gesamt,gesamt,Kfz,"14,408","16,741","17,187","16,805","16,309","10,733","8,691","51,6% Tage geschätzt",
S31, 50.8 ,Mattersburg,3094,gesamt,gesamt,"Kfz > 3,5t hzG",931,"1,312","1,505","1,371","1,040",202,83,Messung,
S31, 50.8 ,Mattersburg,3094,gesamt,gesamt,"Kfz <= 3,5t hzG","13,477","15,429","15,682","15,434","15,269","10,531","8,608","51,6% Tage geschätzt",
S31, 57.7 ,Forchtenstein,485,Forchtenstein - Sieggraben,Staatsgrenze Rattersdorf,Kfz,"6,709","8,026","7,747","7,935","8,430","4,931","3,283",Messung,
S31, 57.7 ,Forchtenstein,485,Forchtenstein - Sieggraben,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",470,662,657,689,593,118,36,Messung,
S31, 57.7 ,Forchtenstein,485,Forchtenstein - Sieggraben,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","6,239","7,364","7,090","7,246","7,837","4,813","3,247",Messung,
S31, 57.7 ,Forchtenstein,485,Sieggraben - Forchtenstein,ASt Eisenstadt Ost,Kfz,"7,045","8,107","9,079","8,231","7,204","4,864","4,779",Messung,
S31, 57.7 ,Forchtenstein,485,Sieggraben - Forchtenstein,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",490,688,898,721,477,93,60,Messung,
S31, 57.7 ,Forchtenstein,485,Sieggraben - Forchtenstein,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","6,555","7,419","8,181","7,510","6,727","4,771","4,719",Messung,
S31, 57.7 ,Forchtenstein,485,gesamt,gesamt,Kfz,"13,754","16,133","16,826","16,166","15,634","9,795","8,062",Messung,
S31, 57.7 ,Forchtenstein,485,gesamt,gesamt,"Kfz > 3,5t hzG",960,"1,350","1,555","1,410","1,070",211,96,Messung,
S31, 57.7 ,Forchtenstein,485,gesamt,gesamt,"Kfz <= 3,5t hzG","12,794","14,783","15,271","14,756","14,564","9,584","7,966",Messung,
S31, 71.5 ,Weppersdorf,98,Kobersdorf - Weppersdorf/Markt St.Martin,Staatsgrenze Rattersdorf,Kfz,"5,370","6,425","6,117","6,323","6,873","3,959","2,620","35,5% Tage geschätzt",
S31, 71.5 ,Weppersdorf,98,Kobersdorf - Weppersdorf/Markt St.Martin,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",375,529,515,542,502,103,17,Messung,
S31, 71.5 ,Weppersdorf,98,Kobersdorf - Weppersdorf/Markt St.Martin,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","4,995","5,896","5,602","5,781","6,371","3,856","2,603","35,5% Tage geschätzt",
S31, 71.5 ,Weppersdorf,98,Weppersdorf/Markt St.Martin - Kobersdorf,ASt Eisenstadt Ost,Kfz,"5,600","6,383","7,277","6,472","5,614","3,863","4,021","35,5% Tage geschätzt",
S31, 71.5 ,Weppersdorf,98,Weppersdorf/Markt St.Martin - Kobersdorf,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",404,570,792,593,378,74,43,Messung,
S31, 71.5 ,Weppersdorf,98,Weppersdorf/Markt St.Martin - Kobersdorf,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","5,196","5,813","6,485","5,879","5,236","3,789","3,978","35,5% Tage geschätzt",
S31, 71.5 ,Weppersdorf,98,gesamt,gesamt,Kfz,"10,970","12,808","13,394","12,795","12,487","7,822","6,641","35,5% Tage geschätzt",
S31, 71.5 ,Weppersdorf,98,gesamt,gesamt,"Kfz > 3,5t hzG",779,"1,099","1,307","1,135",880,177,60,Messung,
S31, 71.5 ,Weppersdorf,98,gesamt,gesamt,"Kfz <= 3,5t hzG","10,191","11,709","12,087","11,660","11,607","7,645","6,581","35,5% Tage geschätzt",
S31, 74.3 ,Markt Sankt Martin,104,Weppersdorf/Markt St.Martin - Neutal,Staatsgrenze Rattersdorf,Kfz,"4,733","5,687","5,465","5,546","6,186","3,491","2,221",Messung,
S31, 74.3 ,Markt Sankt Martin,104,Weppersdorf/Markt St.Martin - Neutal,Staatsgrenze Rattersdorf,"Kfz > 3,5t hzG",343,483,449,498,465,100,16,Messung,
S31, 74.3 ,Markt Sankt Martin,104,Weppersdorf/Markt St.Martin - Neutal,Staatsgrenze Rattersdorf,"Kfz <= 3,5t hzG","4,390","5,204","5,016","5,048","5,721","3,391","2,205",Messung,
S31, 74.3 ,Markt Sankt Martin,104,Neutal - Weppersdorf/Markt St.Martin,ASt Eisenstadt Ost,Kfz,"4,958","5,692","6,427","5,735","5,138","3,435","3,406",Messung,
S31, 74.3 ,Markt Sankt Martin,104,Neutal - Weppersdorf/Markt St.Martin,ASt Eisenstadt Ost,"Kfz > 3,5t hzG",366,514,715,537,334,73,42,Messung,
S31, 74.3 ,Markt Sankt Martin,104,Neutal - Weppersdorf/Markt St.Martin,ASt Eisenstadt Ost,"Kfz <= 3,5t hzG","4,592","5,178","5,712","5,198","4,804","3,362","3,364",Messung,
S31, 74.3 ,Markt Sankt Martin,104,gesamt,gesamt,Kfz,"9,691","11,379","11,892","11,281","11,324","6,926","5,627",Messung,
S31, 74.3 ,Markt Sankt Martin,104,gesamt,gesamt,"Kfz > 3,5t hzG",709,997,"1,164","1,035",799,173,58,Messung,
S31, 74.3 ,Markt Sankt Martin,104,gesamt,gesamt,"Kfz <= 3,5t hzG","8,982","10,382","10,728","10,246","10,525","6,753","5,569",Messung,
S33, 1.3 ,St. Pölten/S33,52,Kn. St. Pölten - St. Pölten Ost,Kn. Jettsdorf,Kfz,"15,133","17,076","16,668","17,281","16,788","13,015","9,743",Messung,
S33, 1.3 ,St. Pölten/S33,52,Kn. St. Pölten - St. Pölten Ost,Kn. Jettsdorf,"Kfz > 3,5t hzG","1,434","2,026","2,119","2,152","1,641",309,114,Messung,
S33, 1.3 ,St. Pölten/S33,52,Kn. St. Pölten - St. Pölten Ost,Kn. Jettsdorf,"Kfz <= 3,5t hzG","13,699","15,050","14,549","15,129","15,147","12,706","9,629",Messung,
S33, 1.3 ,St. Pölten/S33,52,St. Pölten Ost - Kn. St. Pölten,Kn. St. Pölten,Kfz,"13,375","15,207","15,478","15,248","14,937","11,680","8,094",Messung,
S33, 1.3 ,St. Pölten/S33,52,St. Pölten Ost - Kn. St. Pölten,Kn. St. Pölten,"Kfz > 3,5t hzG","1,412","2,002","2,440","2,132","1,403",246,121,Messung,
S33, 1.3 ,St. Pölten/S33,52,St. Pölten Ost - Kn. St. Pölten,Kn. St. Pölten,"Kfz <= 3,5t hzG","11,963","13,205","13,038","13,116","13,534","11,434","7,973",Messung,
S33, 1.3 ,St. Pölten/S33,52,gesamt,gesamt,Kfz,"28,508","32,283","32,146","32,529","31,725","24,695","17,837",Messung,
S33, 1.3 ,St. Pölten/S33,52,gesamt,gesamt,"Kfz > 3,5t hzG","2,846","4,028","4,559","4,284","3,044",555,235,Messung,
S33, 1.3 ,St. Pölten/S33,52,gesamt,gesamt,"Kfz <= 3,5t hzG","25,662","28,255","27,587","28,245","28,681","24,140","17,602",Messung,
S33, 8.5 ,Pottenbrunn,434,St. Pölten Nord - Herzogenburg Süd,Kn. Jettsdorf,Kfz,"15,374","17,450","17,059","17,644","17,180","13,094","9,625","80,6% Tage geschätzt",
S33, 8.5 ,Pottenbrunn,434,St. Pölten Nord - Herzogenburg Süd,Kn. Jettsdorf,"Kfz > 3,5t hzG","1,384","1,961","2,041","2,087","1,585",283,102,Messung,
S33, 8.5 ,Pottenbrunn,434,St. Pölten Nord - Herzogenburg Süd,Kn. Jettsdorf,"Kfz <= 3,5t hzG","13,990","15,489","15,018","15,557","15,595","12,811","9,523","80,6% Tage geschätzt",
S33, 8.5 ,Pottenbrunn,434,Herzogenburg Süd - St. Pölten Nord,Kn. St. Pölten,Kfz,"13,943","15,795","16,547","15,675","15,656","11,692","8,964","83,9% Tage geschätzt",
S33, 8.5 ,Pottenbrunn,434,Herzogenburg Süd - St. Pölten Nord,Kn. St. Pölten,"Kfz > 3,5t hzG","1,378","1,961","2,379","2,090","1,377",216,111,Messung,
S33, 8.5 ,Pottenbrunn,434,Herzogenburg Süd - St. Pölten Nord,Kn. St. Pölten,"Kfz <= 3,5t hzG","12,565","13,834","14,168","13,585","14,279","11,476","8,853","83,9% Tage geschätzt",
S33, 8.5 ,Pottenbrunn,434,gesamt,gesamt,Kfz,"29,317","33,245","33,606","33,319","32,836","24,786","18,589","83,9% Tage geschätzt",
S33, 8.5 ,Pottenbrunn,434,gesamt,gesamt,"Kfz > 3,5t hzG","2,762","3,922","4,420","4,177","2,962",499,213,Messung,
S33, 8.5 ,Pottenbrunn,434,gesamt,gesamt,"Kfz <= 3,5t hzG","26,555","29,323","29,186","29,142","29,874","24,287","18,376","83,9% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,Herzogenburg Nord - Traismauer Süd,Kn. Jettsdorf,Kfz,"14,843","16,925","16,432","17,116","16,724","12,295","9,255","12,9% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,Herzogenburg Nord - Traismauer Süd,Kn. Jettsdorf,"Kfz > 3,5t hzG","1,277","1,806","1,831","1,909","1,522",269,98,Messung,
S33, 16.7 ,Getzersdorf,441,Herzogenburg Nord - Traismauer Süd,Kn. Jettsdorf,"Kfz <= 3,5t hzG","13,566","15,119","14,601","15,207","15,202","12,026","9,157","12,9% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,Traismauer Süd - Herzogenburg Nord,Kn. St. Pölten,Kfz,"14,945","16,847","17,715","16,791","16,471","12,795","9,722","3,2% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,Traismauer Süd - Herzogenburg Nord,Kn. St. Pölten,"Kfz > 3,5t hzG","1,275","1,812","2,240","1,929","1,250",209,108,Messung,
S33, 16.7 ,Getzersdorf,441,Traismauer Süd - Herzogenburg Nord,Kn. St. Pölten,"Kfz <= 3,5t hzG","13,670","15,035","15,475","14,862","15,221","12,586","9,614","3,2% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,gesamt,gesamt,Kfz,"29,788","33,772","34,147","33,907","33,195","25,090","18,977","12,9% Tage geschätzt",
S33, 16.7 ,Getzersdorf,441,gesamt,gesamt,"Kfz > 3,5t hzG","2,552","3,618","4,071","3,838","2,772",478,206,Messung,
S33, 16.7 ,Getzersdorf,441,gesamt,gesamt,"Kfz <= 3,5t hzG","27,236","30,154","30,076","30,069","30,423","24,612","18,771","12,9% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,Traismauer Nord - Jettsdorf,Kn. Jettsdorf,Kfz,"8,983","10,024","9,594","10,166","9,913","7,907","6,057","80,6% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,Traismauer Nord - Jettsdorf,Kn. Jettsdorf,"Kfz > 3,5t hzG",941,"1,325","1,279","1,398","1,161",233,69,Messung,
S33, 24.8 ,Donaubrücke Traismauer,659,Traismauer Nord - Jettsdorf,Kn. Jettsdorf,"Kfz <= 3,5t hzG","8,042","8,699","8,315","8,768","8,752","7,674","5,988","80,6% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,Jettsdorf - Traismauer Nord,Kn. St. Pölten,Kfz,"9,165","10,148","10,563","10,104","10,011","8,072","6,453","80,6% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,Jettsdorf - Traismauer Nord,Kn. St. Pölten,"Kfz > 3,5t hzG",939,"1,330","1,652","1,418",906,172,83,Messung,
S33, 24.8 ,Donaubrücke Traismauer,659,Jettsdorf - Traismauer Nord,Kn. St. Pölten,"Kfz <= 3,5t hzG","8,226","8,818","8,911","8,686","9,105","7,900","6,370","80,6% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,gesamt,gesamt,Kfz,"18,148","20,172","20,157","20,270","19,924","15,979","12,510","80,6% Tage geschätzt",
S33, 24.8 ,Donaubrücke Traismauer,659,gesamt,gesamt,"Kfz > 3,5t hzG","1,880","2,655","2,931","2,816","2,067",405,152,Messung,
S33, 24.8 ,Donaubrücke Traismauer,659,gesamt,gesamt,"Kfz <= 3,5t hzG","16,268","17,517","17,226","17,454","17,857","15,574","12,358","80,6% Tage geschätzt",
S35, 0.8 ,Übelstein,453,Kn. Bruck/Mur - Kirchdorf,Kn. PeggauDeutschfeistritz,Kfz,"8,115","9,067","9,169","8,969","9,260","7,066","5,484","100,0% Tage geschätzt",
S35, 0.8 ,Übelstein,453,Kn. Bruck/Mur - Kirchdorf,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",590,845,944,892,665,81,35,Messung,
S35, 0.8 ,Übelstein,453,Kn. Bruck/Mur - Kirchdorf,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","7,525","8,222","8,225","8,077","8,595","6,985","5,449","100,0% Tage geschätzt",
S35, 0.8 ,Übelstein,453,Zlatten - Kn. Bruck/Mur,Kn. Bruck/Mur,Kfz,"8,708","9,694","9,703","9,754","9,533","7,616","5,984","100,0% Tage geschätzt",
S35, 0.8 ,Übelstein,453,Zlatten - Kn. Bruck/Mur,Kn. Bruck/Mur,"Kfz > 3,5t hzG",614,879,945,946,667,79,42,Messung,
S35, 0.8 ,Übelstein,453,Zlatten - Kn. Bruck/Mur,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","8,094","8,815","8,758","8,808","8,866","7,537","5,942","100,0% Tage geschätzt",
S35, 0.8 ,Übelstein,453,gesamt,gesamt,Kfz,"16,823","18,761","18,872","18,723","18,793","14,682","11,468","100,0% Tage geschätzt",
S35, 0.8 ,Übelstein,453,gesamt,gesamt,"Kfz > 3,5t hzG","1,204","1,724","1,889","1,838","1,332",160,77,Messung,
S35, 0.8 ,Übelstein,453,gesamt,gesamt,"Kfz <= 3,5t hzG","15,619","17,037","16,983","16,885","17,461","14,522","11,391","100,0% Tage geschätzt",
S35, 10.4 ,Tunnel Kirchdorf,18,Pernegg - Mixnitz/Mautstatt,Kn. PeggauDeutschfeistritz,Kfz,"7,314","8,216","8,079","8,245","8,222","6,301","4,835","3,2% Tage geschätzt",
S35, 10.4 ,Tunnel Kirchdorf,18,Pernegg - Mixnitz/Mautstatt,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",564,809,899,856,635,77,30,Messung,
S35, 10.4 ,Tunnel Kirchdorf,18,Pernegg - Mixnitz/Mautstatt,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","6,750","7,407","7,180","7,389","7,587","6,224","4,805","3,2% Tage geschätzt",
S35, 10.4 ,Tunnel Kirchdorf,18,Mixnitz/Mautstatt - Pernegg,Kn. Bruck/Mur,Kfz,"7,576","8,455","8,492","8,543","8,205","6,474","5,232",Messung,
S35, 10.4 ,Tunnel Kirchdorf,18,Mixnitz/Mautstatt - Pernegg,Kn. Bruck/Mur,"Kfz > 3,5t hzG",584,838,907,900,635,72,36,Messung,
S35, 10.4 ,Tunnel Kirchdorf,18,Mixnitz/Mautstatt - Pernegg,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","6,992","7,617","7,585","7,643","7,570","6,402","5,196",Messung,
S35, 10.4 ,Tunnel Kirchdorf,18,gesamt,gesamt,Kfz,"14,890","16,671","16,571","16,788","16,427","12,775","10,067","3,2% Tage geschätzt",
S35, 10.4 ,Tunnel Kirchdorf,18,gesamt,gesamt,"Kfz > 3,5t hzG","1,148","1,647","1,806","1,756","1,270",149,66,Messung,
S35, 10.4 ,Tunnel Kirchdorf,18,gesamt,gesamt,"Kfz <= 3,5t hzG","13,742","15,024","14,765","15,032","15,157","12,626","10,001","3,2% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,Mixnitz/Mautstatt - Röthelstein,Kn. PeggauDeutschfeistritz,Kfz,"7,250","8,118","8,068","8,128","8,121","6,268","4,868","32,3% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,Mixnitz/Mautstatt - Röthelstein,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",550,789,877,837,612,78,29,Messung,
S35, 13.1 ,Mixnitz,19,Mixnitz/Mautstatt - Röthelstein,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","6,700","7,329","7,191","7,291","7,509","6,190","4,839","32,3% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,Röthelstein - Mixnitz/Mautstatt,Kn. Bruck/Mur,Kfz,"7,783","8,584","8,736","8,564","8,545","6,944","5,539","32,3% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,Röthelstein - Mixnitz/Mautstatt,Kn. Bruck/Mur,"Kfz > 3,5t hzG",572,820,886,885,612,75,37,Messung,
S35, 13.1 ,Mixnitz,19,Röthelstein - Mixnitz/Mautstatt,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","7,211","7,764","7,850","7,679","7,933","6,869","5,502","32,3% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,gesamt,gesamt,Kfz,"15,033","16,702","16,804","16,692","16,666","13,212","10,407","32,3% Tage geschätzt",
S35, 13.1 ,Mixnitz,19,gesamt,gesamt,"Kfz > 3,5t hzG","1,122","1,609","1,763","1,722","1,224",153,66,Messung,
S35, 13.1 ,Mixnitz,19,gesamt,gesamt,"Kfz <= 3,5t hzG","13,911","15,093","15,041","14,970","15,442","13,059","10,341","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,Röthelstein - Laufnitzdorf,Kn. PeggauDeutschfeistritz,Kfz,"7,074","7,913","7,903","7,908","7,932","6,111","4,780","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,Röthelstein - Laufnitzdorf,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",560,804,907,851,620,79,28,Messung,
S35, 18.7 ,Röthelstein,502,Röthelstein - Laufnitzdorf,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","6,514","7,109","6,996","7,057","7,312","6,032","4,752","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,Laufnitzdorf - Röthelstein,Kn. Bruck/Mur,Kfz,"7,443","8,271","8,340","8,328","8,080","6,404","5,241","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,Laufnitzdorf - Röthelstein,Kn. Bruck/Mur,"Kfz > 3,5t hzG",582,835,909,901,621,75,36,Messung,
S35, 18.7 ,Röthelstein,502,Laufnitzdorf - Röthelstein,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","6,861","7,436","7,431","7,427","7,459","6,329","5,205","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,gesamt,gesamt,Kfz,"14,517","16,184","16,243","16,236","16,012","12,515","10,021","32,3% Tage geschätzt",
S35, 18.7 ,Röthelstein,502,gesamt,gesamt,"Kfz > 3,5t hzG","1,142","1,639","1,816","1,752","1,241",154,64,Messung,
S35, 18.7 ,Röthelstein,502,gesamt,gesamt,"Kfz <= 3,5t hzG","13,375","14,545","14,427","14,484","14,771","12,361","9,957","32,3% Tage geschätzt",
S35, 27.3 ,Ungersdorf,364,Frohnleiten - Badl Peggau,Kn. PeggauDeutschfeistritz,Kfz,"8,954","10,105","10,048","10,163","9,987","7,584","5,842",Messung,
S35, 27.3 ,Ungersdorf,364,Frohnleiten - Badl Peggau,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",593,852,944,895,685,82,30,Messung,
S35, 27.3 ,Ungersdorf,364,Frohnleiten - Badl Peggau,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","8,361","9,253","9,104","9,268","9,302","7,502","5,812",Messung,
S35, 27.3 ,Ungersdorf,364,Badl Peggau - Frohnleiten,Kn. Bruck/Mur,Kfz,"9,002","10,098","10,141","10,221","9,756","7,560","6,123",Messung,
S35, 27.3 ,Ungersdorf,364,Badl Peggau - Frohnleiten,Kn. Bruck/Mur,"Kfz > 3,5t hzG",613,880,984,940,660,76,37,Messung,
S35, 27.3 ,Ungersdorf,364,Badl Peggau - Frohnleiten,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","8,389","9,218","9,157","9,281","9,096","7,484","6,086",Messung,
S35, 27.3 ,Ungersdorf,364,gesamt,gesamt,Kfz,"17,956","20,203","20,189","20,384","19,743","15,144","11,965",Messung,
S35, 27.3 ,Ungersdorf,364,gesamt,gesamt,"Kfz > 3,5t hzG","1,206","1,732","1,928","1,835","1,345",158,67,Messung,
S35, 27.3 ,Ungersdorf,364,gesamt,gesamt,"Kfz <= 3,5t hzG","16,750","18,471","18,261","18,549","18,398","14,986","11,898",Messung,
S35, 34.1 ,Peggau,368,Peggau M. - Kn. Peggau Deutschfeistritz,Kn. PeggauDeutschfeistritz,Kfz,"8,804","9,880","9,836","9,905","9,841","7,509","5,901",Messung,
S35, 34.1 ,Peggau,368,Peggau M. - Kn. Peggau Deutschfeistritz,Kn. PeggauDeutschfeistritz,"Kfz > 3,5t hzG",619,891,"1,006",930,718,79,30,Messung,
S35, 34.1 ,Peggau,368,Peggau M. - Kn. Peggau Deutschfeistritz,Kn. PeggauDeutschfeistritz,"Kfz <= 3,5t hzG","8,185","8,989","8,830","8,975","9,123","7,430","5,871",Messung,
S35, 34.1 ,Peggau,368,Kn. Peggau Deutschfeistritz - Peggau M.,Kn. Bruck/Mur,Kfz,"8,853","9,884","9,847","10,030","9,525","7,456","6,175",Messung,
S35, 34.1 ,Peggau,368,Kn. Peggau Deutschfeistritz - Peggau M.,Kn. Bruck/Mur,"Kfz > 3,5t hzG",640,919,"1,023",984,691,77,36,Messung,
S35, 34.1 ,Peggau,368,Kn. Peggau Deutschfeistritz - Peggau M.,Kn. Bruck/Mur,"Kfz <= 3,5t hzG","8,213","8,965","8,824","9,046","8,834","7,379","6,139",Messung,
S35, 34.1 ,Peggau,368,gesamt,gesamt,Kfz,"17,657","19,764","19,683","19,935","19,366","14,965","12,076",Messung,
S35, 34.1 ,Peggau,368,gesamt,gesamt,"Kfz > 3,5t hzG","1,259","1,810","2,029","1,914","1,409",156,66,Messung,
S35, 34.1 ,Peggau,368,gesamt,gesamt,"Kfz <= 3,5t hzG","16,398","17,954","17,654","18,021","17,957","14,809","12,010",Messung,
